name,entity_type
i_a_walter,Person
identifying_and_appen,Nonsense
igal_t,Person
impacted_drinking_water,Nonsense
imperata_brevifolia,Nonsense
interconnected_surface_water_regional,Geographic_Unit
international_dump,Nonsense
ircm,Nonsense
j,Person
jpa,Group
julia_d_berry_fax,Person
jeannie_hs,Person
jeff_hillberg,Person
jeremy,Person
joaquin_river_restoration_project,Water_Project
joaquin_valley,Geographic_Unit
josh_newcom,Person
jromthe_sudoce,Nonsense
julia_van_horn,Person
kellye,Nonsense
ken_b,Person
kings_subbasins,Basin
knowles,City
la_vina,City
lakeshore,Geographic_Unit
lateral_4_pond,Infrastructure
legrand,City
le_grand_canal,Infrastructure
leadership_council_for_justice,NGO
lela_beatty,Person
levees,Infrastructure
local_small_and_state_small_water_system,District
loge,Person
loux,Person
lucas_avila,Person
lucas_avila_hnrg,Person
madera_madera,Nonsense
mce_representative_monitoring_sites_taf_thousand_acre_feet1,Nonsense
mce_representative_monitoring_sites_taf_thousand_acre_feet2,Nonsense
mcw_representative_monitoring_sites_taf_thousand_acre_feet10_over,Nonsense
mcw_representative_monitoring_sites_taf_thousand_acre_feet11,Nonsense
mcw_representative_monitoring_sites_taf_thousand_acre_feet1_irrigation,Nonsense
mcw_representative_monitoring_sites_taf_thousand_acre_feet1_and,Nonsense
mcw_representative_monitoring_sites_taf_thousand_acre_feet7,Nonsense
meeting_board_of_directors,Group
madera_irrigation_districts_recorder_4,Nonsense
mpa_network,Data_System
mt_343_land_subsidence,Reference
minimum_thresholds_33_minimum_thresholds,Reference
mwc,Nonsense
m_e_jensen,Person
m_s,Nonsense
m_s_maddalena_harris,Nonsense
m_s_maddalena_taylor,Nonsense
m_s_mandala_maddalena,Nonsense
maddalena,Person
maderacountywater,District
maderacountywaterc,Nonsense
madera_ag_water_association,NGO
madera_canal_capacity,Infrastructure
madera_canal_mp,Infrastructure
madera_canal_mile,Infrastructure
madera_canal_mile_188,Infrastructure
madera_canal_miles,Infrastructure
madera_canal_reclamation,Infrastructure
madera_chowchilla_subbasin_coordination_committee,Group
madera_county54,County
madera_county_cattlemen,NGO
madera_county_east_gsa,GSA
madera_county_environmental_health_division,Local_Gov
madera_county_permits_online,Local_Gov
madera_county_public_works,Local_Gov
madera_county_regional_water_management_group,Group
madera_county_resolution,Legal
madera_ii_california_irrigation_evapotranspirationr_alfalfa_reference_evapotranspiration,Nonsense
madera_integrated_regional_water_management,Group
madera_madera_county,County
madera_new_stone_water_district_chowchilla_bypass,Water_Project
madera_rwmg_qk_engineering,Consultant
madera_ranchos,City
madera_senate_bill,Nonsense
madera_tribune_no,Reference
madera_tribune_no_no,Reference
management_zone,Geographic_Unit
management_zone_implementa_on_plan,Water_Project
management_of_measurable_objectives,Technical
mandala_harris,Person
marine,Natural_Feature
marine_fisheries_services,Federal_Gov
mcbride,Person
mendenhall,Person
mendota_pool_bypass,Infrastructure
mendota_pool_pumping,Infrastructure
menefee,City
merced_area,Geographic_Unit
merced_counties,County
merced_county_administration_building,Infrastructure
merced_countywide,County
merced_farm,Group
merced_farm_committee_interested_monitoring_network,Group
merced_gsa,GSA
mile,Nonsense
mile_356,Infrastructure
mile_san_joaquin_san_joaquin_river,Infrastructure
miles_336,Infrastructure
milestones_well_impact_assessment,Legal
millerton_lake_friant_dam,Infrastructure
mitigation_measure_6_1,Legal
mitigation_measure_6_2,Legal
moderq_county,County
monica_salais,Person
monitoring_data,Data_System
monitring_wells,Infrastructure
mono_rancheria,Group
munz,Person
national_aeronautics_and_space_administration_aso,Federal_Gov
nhpa,Legal
nswd_gsa,GSA
native_vegetation_land,Natural_Feature
national_primary_drinking_water_regulations,Legal
natural_resources_national_centers_for_conservation_service,Federal_Gov
naumberg,Person
no_natural_community_conservation_plans,Legal
non_gsa_entities,Group
north_fork_union,District
odms_system,Data_System
office_of_environmental_health_federal_standards_or_plans_hazard_assessment,State_Gov
california_office_of_emergency_services_joint_redtop_banking_project,State_Gov
operation_and_maintenance_road,Infrastructure
office_of_emergency_services_grant,State_Gov
office_of_environmental_health,State_Gov
olmos,Person
owens_creeks,Natural_Feature
projects_and_management_program,Water_Project
projects_and_management_program_6,Legal
precipitation_elevation_regressions_on_independent_slopes_model_1,Data_System
pwr,Nonsense
page_31,Reference
pat_moody,Person
periodic_evaluations_for_dwr,Legal
pesticide_regulation,Legal
peterbilt,Nonsense
pilularia,Nonsense
pioneer_market,Company
pipeline_project,Water_Project
planning_conference,Group
policies_1a3_4,Legal
policies_5f35,Legal
policies_w113,Legal
policies_w127,Legal
policies_w146,Legal
policy_5c1,Legal
policy_5d1,Legal
policy_lu25h,Legal
policy_w110,Legal
policy_w15,Legal
poso_canal_pipeline_extension,Infrastructure
post_office_box_rental,Nonsense
precipitation,Technical
program_9,Legal
programs_and_subsidence_mitigation,Water_Project
project_operations_and_monitoring,Water_Project
project_operations_and_monitoring_sierra_vista_mutual_water_company,Legal
projected_no_action,Geographic_Unit
projected_no_action_with_climate_change,Geographic_Unit
projects_and_implementation,Legal
projects_and_managements,Water_Project
proposition_1_plan_update,Legal
prop_3_funding,Legal
proposition_68_dwr,Legal
protecting_drinking_water_quality,Legal
public_advisory_committees,Group
public_comments_chowchilla_sub_basin_groundwater_sustainability_plan_v_8,Reference
public_outseadr_ard_etagomenl,Nonsense
pump_back,Infrastructure
pump_back_project,Water_Project
qk,Nonsense
tertiary_and_quaternary,Geographic_Unit
quinn_company,Company
raul_lomeli_mendez,Person
regional_conservation_district,District
resolution_2019_04,Legal
resolution_2019_05,Legal
rms5,Nonsense
r_g_allen,Person
r_l_elliott,Person
r_l_snyder,Person
reach_2b,Infrastructure
reach_c2_seepage,Technical
reach_c2_to,Infrastructure
recapture_and_recirculation,Water_Project
reclamation_introduction_and_agenda_review,Nonsense
reduction_in_groundwater_storage_measurable_objectives,Legal
regional_water_plans_o,Reference
resolution_no_177_elected,Legal
resolution_no_2017014,Legal
resolution_no_201715,Legal
resolution_no_2017_014,Legal
resolution_no_elected,Legal
resources_director,Local_Gov
review,Nonsense
revised_chowchilla_groundwater_sustainability_plan,Reference
river_restoration_project,Water_Project
river_riparian_groundwater_dependent_ecosystem_unit,Natural_Feature
rivers_and_closure,Infrastructure
rivers_and_stream_system,Natural_Feature
road_13_pond_project,Infrastructure
road_19_pond,Infrastructure
road_19_pond_project,Water_Project
road_4,Infrastructure
road_9,Infrastructure
robertson_blvd,Infrastructure
scada_project,Data_System
sustainable_groundwater_management_act_5,Legal
sustainable_groundwater_management_act_and_the,Legal
sustainable_groundwater_management_act_educational_and,Legal
sgfvla,Nonsense
san_luis_and_delta_mendota_water_authority,District
sierra_vista_mutual_water_company_project_financing,Water_Project
sierra_vista_mutual_water_company_rivers_and_streams,Water_Project
s_maddalena_harris,Person
saddle_dam,Infrastructure
sagittaria_sanfordii,Natural_Feature
saline_water_intrusion_seawater,Natural_Feature
san_joaquin_fresno_river,Natural_Feature
san_joaquin_river_restoration_study,Water_Project
san_joaquin_river_riparian,Natural_Feature
san_joaquin_river_water_year_index,Data_System
san_san_joaquin_valleyi,Geographic_Unit
sarah_andersen,Person
sea_grant,NGO
section_13f,Reference
section_2124,Reference
section_2131_madera_county_general_plan,Reference
section_2134_2145,Reference
section_2149,Reference
section_21_description_of_the_plan_area,Reference
section_2212,Reference
section_22243,Reference
section_2224_of_this,Reference
section_2225_of_this_groundwater_sustainability_plan,Reference
section_2231,Reference
section_2234,Reference
section_223_27,Reference
section_223_water_budget_information,Reference
section_2_of_chowchilla_subbasin_groundwater_sustainability_agencies_groundwater_sustainability_plan,Reference
section_321_and,Reference
section_3232_of_this_groundwater_sustainability_plan,Reference
section_3334,Reference
section_33372,Reference
section_351,Reference
section_35438_of_the_groundwater_sustainability_plan_regulations,Reference
section_3c,Reference
section_3_water_level,Reference
section_4115_47,Reference
section_414,Reference
section_415,Reference
section_423,Reference
section_423_of_the_groundwater_sustainability_plan,Reference
section_442,Reference
section_5c,Reference
section_5d,Reference
section_5e,Reference
section_5f,Reference
section_5h,Reference
section_5_4_sustainable_management_criteria,Reference
section_executive_summary4,Reference
sections_221_222,Reference
sectron_3_of,Nonsense
see_multiple_comment_subject_area_response,Reference
seepage_projects,Water_Project
selflelp_enterprises,Company
senate_bill_122,Legal
settling_party,Nonsense
shannon,Nonsense
sierra_institute,Research
sierra_vista_mutual,Company
sierra_vista_mutual_water,District
sikaflex,Nonsense
siphons,Infrastructure
smith_knight,Company
south_valley_water_district,District
space_administration_jet_propulsion_laboratory,Federal_Gov
state_dairy_permit,Legal
state_madera_madera_ii,Nonsense
station,Infrastructure
stillwater_sciences_a2b12,Reference
stillwater_sciences_a2b27,Reference
subasin_water_budget_sierra_vista_mutual_water_company,Water_Project
subbasin_california_central_valley,Basin
subbasin_sustainable_groundwater_management_act,Legal
subbasin_water_budget,Technical
subbasin_outreach_and_engagement_resources_table,Reference
subsidence_workplan,Water_Project
summers,Person
sustainability_goal_23,Legal
sustainable_35426_management_criteria,Nonsense
sycamore_alluvial_woodland,Natural_Feature
thaj,Nonsense
board_of_supervisors_of_the_counw_of_merced,Local_Gov
trt_representative_monitoring_sites_taf_thousand_acre_feet1,Nonsense
trt_representative_monitoring_sites_taf_thousand_acre_feet2,Nonsense
trt_representative_monitoring_sites_taf_thousand_acre_feet3,Nonsense
trt_representative_monitoring_sites_taf_thousand_acre_feet3_unknown,Nonsense
trt_representative_monitoring_sites_taf_thousand_acre_feet4_composite,Nonsense
trt_representative_monitoring_sites_taf_thousand_acre_feet4_irrigation,Nonsense
ttwdgsa,GSA
triangle_t_water_district_water_districtl_water_data_library_project_financing,Water_Project
triangle_t_water_district_water_districtl_water_data_library_subsidence_control_measures,Legal
t_a_howell,Person
t_water_district,District
t_water_district_groundwater_sustainability_agencies,GSA
table_1_1,Reference
table_a2fb1_for,Reference
table_a2fc12,Reference
table_a2fc1_for,Reference
table_a2fc2,Reference
table_a2fd1_for_sierra_vista_mutual_water_company,Reference
table_a6c1,Reference
table_a6c2,Reference
table_coordination,Group
table_coordination_portuguese_hall,Infrastructure
tank_water,Infrastructure
task_5,Legal
task_7,Legal
technoflo_systems,Company
tes_ng,Nonsense
tesei_petroleum,Company
acconero_groundwater_recharge_basin,Infrastructure
california_state_groundwater_elevation_monitoring_program,State_Gov
chowchilla_subbasin_exchange,Legal
chowthilh_subbasin_groundwater_sustainability_plan,Legal
engagement_matrix,Reference
groundwater_dependent_ecosystem_appendix,Reference
levee_district_board,District
madera_irrigation_districts_main_canal,Infrastructure
madera_county_advisory_committee,Group
madera_county_gsa_board_of_directors,Group
nature_figure_2_72,Nonsense
private_well_class,Nonsense
road_19_groundwater_recharge_basin,Infrastructure
selfhelp_enterprises_water_tank_program,NGO
san_joaquin_river_funding_area,Geographic_Unit
state_regional_water_quality_control_board,State_Gov
state_third_appellate_district,State_Gov
tank_water_program,Water_Project
task_committee,Group
wood_groundwater_recharge_basin,Infrastructure
this_minimum_threshold,Technical
thresholds,Technical
tolladay,Person
tolladay_fremming_and_parson,Consultant
tom_w,Person
tomlinson,Company
transition_probability_geostatistical_software,Data_System
triangle,Geographic_Unit
triangle_t_water_madera_county_west_gsa,GSA
tribal_advisory_committee,Group
tribes_with_lands,Group
united_states_army_corps_of_wma_western_management_area_section_404_clean_water_x,Federal_Gov
united_states_army_corps_of_wma_western_management_area_section_404_clean_water_siphons,Federal_Gov
us_bureau_of_reclamation_or_central_valley_project_delivery,Federal_Gov
us_department_of_agriculture_ycwa_yuba_county_water_agency_forest_service,Federal_Gov
united_states_geological_survey_site_11249500,Federal_Gov
united_states_geological_survey_site_11251000,Federal_Gov
us_department_of_agriculture_ycwa_yuba_county_water_agency,Federal_Gov
united,Nonsense
unreleased_restoration_flows,Water_Project
upper_aquifer_representative_monitoring_sites_taf_thousand_acre_feet,Data_System
users,Nonsense
voluntary_land_repurposing_project_project,Water_Project
valley_flood,Geographic_Unit
water_budget_above_normalalysis,Technical
wb,Nonsense
whereof,Nonsense
washoe_county,County
watersmart,Data_System
water_authority,District
water_code_1063,Legal
water_code_107201e,Legal
water_code_10727,Legal
water_code_107282,Legal
water_code_107352a,Legal
water_code_sections_107207,Legal
water_code_section_107238a4,Legal
water_code_section_10927,Legal
water_district_woolf,District
water_inflow,Technical
water_markets_study,Water_Project
water_rights,Legal
water_year_2019,Reference
water_and_natural_resources,Nonsense
withdrawing,Nonsense
x_act,Legal
yuba_county_water_agency,District
yosemite_sequoia_regional_conservation_district,District
a_communication_2151,Reference
a_demand_management_programs_and_subsidence_mitigation_measures,Legal
a_first_and_second_amendment,Legal
a_lower_aquifer,Natural_Feature
a_management_zone_implementa_on_plan,Legal
a_management_zone_implementation_plan,Legal
a_rate_study,Legal
a_second_amendment,Legal
a_staff_report_and_findings,Reference
a_subbasin_critical_infrastructure_operator_group,Group
a_subbasin_groundwater_sustainability_plan_advisory_committee,Group
an,Nonsense
an_environmental_impact_report,Reference
an_inadequate_determina_on,Nonsense
an_inadequate_determination,Legal
an_upper_aquifer,Natural_Feature
benefits_from_a_funding_and_prioritization_perspective,Nonsense
both_management_areas,Geographic_Unit
california_department_of_water_reso_uries_lown,Nonsense
defines,Nonsense
demonstrate,Nonsense
does_not,Nonsense
domes_c_well_mi_ga_on,Nonsense
each_groundwater_sustainability_agency,GSA
encourages_the,Nonsense
frcm,Nonsense
froming,Nonsense
igde,Nonsense
implementation_of,Nonsense
lhe_memorandum_of_understanding,Legal
list,Nonsense
non_gsa,Group
pg,Nonsense
provides_for_local,Nonsense
provides_hydrographs,Nonsense
ques_on,Nonsense
reach_c2_of,Nonsense
requires_basins,Nonsense
rriangle_t_water_district,Nonsense
serve,Nonsense
thalweg,Natural_Feature
1,Nonsense
5a,Nonsense
63_reclamation_reform_act,Legal
67_23,Nonsense
aclay_andor,Nonsense
action_clean_water_western_management_area,Geographic_Unit
advisory_committee_for_the_county,Group
american_forest_foundation,NGO
americans_with_disabilities_act_of_1990,Legal
annual_budget,Nonsense
ash_main_canal,Infrastructure
bethel_canal,Infrastructure
cclay,Nonsense
central_valley_project_friant_division,Water_Project
chowchilla_water_district_conveyance_system,Infrastructure
chowchilla_water_district_gsa_water_budget_canal_system,Infrastructure
chowchilla_water_district_main_canal,Infrastructure
chowchilla_water_district_main_canal_diversion,Infrastructure
calsim_ii_the_friant_water_the_friant_water_friant_water_authority_2030,Nonsense
california_state_water_resources_management_services,State_Gov
chowchilla_47f_river,Nonsense
chowchilla_area,Geographic_Unit
chowchilla_eastside_bypass,Infrastructure
chowchilla_groundwater_sustainability_plan_advisory_meeting_listening_session,Group
chowchilla_groundwater_basin,Basin
chowchilla_merced_intertie,Infrastructure
chowchilla_river_system,Natural_Feature
chowchilla_subbasin_advisory_committee,Group
chowchilla_subbasin_domestic_well_mitigation_program,Water_Project
chowchilla_subbasin_draft_groundwater_sustainability_plan,Legal
chowchilla_subbasin_groundwater_sustainability_plan_appendix_2ff,Reference
chowchilla_subbasin_groundwater_sustainability,Nonsense
chowchilla_subbasin_groundwater_sustainability_agencies,GSA
chowchilla_subbasin_red_top_management_area,Geographic_Unit
comprehensive_study_2002,Reference
corcoran_clay_1,Natural_Feature
corcoran_clay_2,Natural_Feature
county_of_madera_sustainability_agencies_advisory_committee,Group
critical_infrastructure_operator_group,Group
critical_species_lookbook_3,Reference
crocker_agreement,Legal
dwr_household_water_supply_shortage_reporting_system,Data_System
data_collection_and_analysis_technical_memorandum,Reference
deltamendota_basin,Basin
demand_management_programs_and_subsidence_mitigation_measures,Legal
domestic_well_inventory,Data_System
draft_chowchilla_subbasin_groundwater_sustainability_plan,Reference
eastside_bypass_water_rights_application_project,Water_Project
fish_and_wildlife_service_california_department_of_fish_and_wildlife,Federal_Gov
feather_river_hatchery,Infrastructure
financial_report,Reference
flood_protection_board,Group
forest_carbon_plan,Legal
friant_division,Water_Project
funding_team,Group
groundwater_dependent_ecosystem_guidance,Reference
groundwater_dependent_ecosystem_pulse_interactive_map,Data_System
groundwater_sustainability_plan_action,Legal
geographic_information_center,Research
groundwater_model_documentation,Reference
groundwater_resource_hub14,Data_System
hazard_mitigation_grant_program_dr4308,Legal
integrated_water_flow_model_version_201500036,Data_System
illinois_state_water_survey,Research
illinois_water_resource_center,Research
interim_milestones,Legal
joint_exercise_of_power_agreement,Legal
levee_district,District
lower_san_joaquin_levee_district,District
lower_yuba_river_accord,Legal
madera_canal_project,Water_Project
madera_chowchilla_groundwater_monitoring_group,Group
madera_county_farm_bureau,NGO
madera_county_gsa_advisory_committee,Group
madera_county_gsa_demand_management_simulation,Data_System
madera_county_groundwater_sustainability_agencies_advisory_committee,Group
madera_county_government_center,Infrastructure
madera_county_water_wells_permitting_program,Legal
management_zone_implementation_plan,Legal
mendota_pool_group_project,Water_Project
mendota_pool_water,Natural_Feature
mendota_subbasin,Basin
merced_chowchilla_intertie,Infrastructure
middle_reach,Geographic_Unit
mountain_county_funding_area,Geographic_Unit
national_engineering_handbook,Reference
pacific_gas_and_electric_habitat_conservation_plan,Legal
pajaro_valley_groundwater_management_agency,GSA
portuguese_hall,Infrastructure
poso,Geographic_Unit
potential_domestic_well,Infrastructure
red_top_area,Geographic_Unit
regional_groundwater_management_plan,Reference
resource_agency,State_Gov
revised_groundwater_sustainability_plan_sustainable_management_criteria,Legal
rivers_spillage_outflow_and_system,Nonsense
road_4_bridge,Infrastructure
rural_community_assistance_partnership,NGO
sustainable_groundwater_management_act_data_viewer_18,Data_System
sjrecwa_gsa,GSA
safe_drinking_water_information_system,Data_System
san_in,Legal
san_joaquin_river_parkway_plan,Legal
san_joaquin_river_restoration_settlement_agreement,Legal
san_joaquin_river_surface_waters,Natural_Feature
seepage_management_plan,Legal
california_sierra_nevada_conservancy,NGO
sites_jpa,District
south_valley_office,Local_Gov
south_valley_water_association,District
state_permit,Legal
stevinson_entitlement,Legal
subbasin_10,Basin
subbasin_2,Basin
subbasin_communication_and_engagement_plan,Legal
subbasin_critical_infrastructure_operator_group,Group
subbasin_growers_inc,Company
subbasin_plan_area,Geographic_Unit
subbasin_rivers_and_stream_system,Nonsense
subsidence_control_measures,Legal
subsidence_control_measures_agreement1,Legal
sustainable_groundwater_management_act_2,Legal
water_transfer_feasibility_study,Water_Project
western_management_area_of_chowchilla_subbasin,Geographic_Unit
yuba_river_accord,Legal
sus_tainabrecroundwater_management_act,Nonsense
these_chowchilla_subbasin,Nonsense
this_staff_report,Reference
tlie_gsaa,Nonsense
to_mitigate_land_subsidence_task_7,Nonsense
utade6,Nonsense
farmers_water_district_gsa,GSA
coordination_committee,Group
upper_objective,Technical
coordination_agreement,Legal
groundwater_sustainability_plan_group,Group
lower_objective,Technical
this_coordination_agreement,Legal
each_groundwater_sustainability_plan_group,Group
technical_working_group,Group
facility,Infrastructure
los_banos,City
groundwater_sustainability_plan_groups,Group
patterson,City
technical_memoranda,Reference
shallow_zone,Geographic_Unit
steffens_plume,Geographic_Unit
a_clay,Nonsense
deep_zone,Geographic_Unit
mendota_pool_group,Group
situation_assessment,Reference
lower_objectives,Technical
santa_nella,City
delta_mendota_subbasin_coordination_committee,Group
delta_mendota_coordination_committee,Group
2070_climate_change_factors,Technical
gustine,City
ssci,Consultant
coms_plan,Reference
tranquillity,City
delta_mendota_subbasin_groundwater_sustainability_plans,Reference
common_chapter,Reference
kenneth_d_schmidt_associates,Consultant
water_code_section_107276,Legal
groundwater_basin_or_subbasin,Basin
communications_working_group,Group
fordel,Nonsense
southern_minnesota_beet_sugar_cooperative,Company
delta_mendota_technical_working_group,Group
water_code_section_107276_and_title_23,Legal
coordination_agreement_parties,Group
city_of_mendota_gsa,GSA
meyers,Person
resolution_92_49,Legal
delta_mendota_subbasin_coordination_agreement,Legal
delta_mendota_subbasin_technical_working_group,Group
chapter_4_establishing_groundwater_sustainability_agencies,Legal
discharger,Technical
groundwater_sustainability_plan_water_code_requirement,Legal
grangeville,City
hearing_public,Legal
mid_valley_water_district,District
public_outreach_requirement,Legal
section_107232,Legal
speakers_bureau,Group
steffen_s_ponds,Infrastructure
water_code_section_13304,Legal
working_draft_21,Reference
working_draft_29,Reference
project_management_institute,NGO
subbasin_coordination_committee,Group
technical_consultants,Group
including_statement_of_issues_and_interests_act,Legal
central_valley_floor,Geographic_Unit
croft,Person
faunt,Person
grassland,City
grassland_groundwater_sustainability_plan,Reference
hotchkiss_and_balding,Consultant
san_benito_county,County
santa_nella_county,Nonsense
upper_objective_0017,Nonsense
article_25_commencing_with_section_13323,Legal
clean_up_and_abatement_order,Legal
central_delta_mendota_gsa,GSA
california_coastal_commission,State_Gov
coordinated_plan_expenses,Legal
crows_landing,City
curran,Person
deep_zones,Geographic_Unit
ducks_unlimited_wetland_inventory,NGO
james_irrigation_district,District
northern_central_delta_mendota_regions_groundwater_sustainability_plan,Reference
san_joaquin_river_exchange_contractors_groundwater_sustainability_plan_group,Group
spreckels_sugar_company,Company
volta,City
san_luis_water_district,District
a_coms_plan,Reference
amazon_web_services,Company
andrew_garcia,Person
appendix_1_code,Reference
audiences,Nonsense
bear_creek,Natural_Feature
california_water_commission_code,Legal
chapter_3_situation_assessment,Reference
cleanup_plan,Reference
constant_comment,Nonsense
coordinated_public_workshops,Water_Project
county_fairs,Nonsense
del_puerto_creek,Natural_Feature
delta_mendota_sustainable_groundwater_management_act,Legal
farmers_markets,Nonsense
firebaugh_telles,Infrastructure
fresno_county_department_of_public_health,Local_Gov
grassland_plan,Water_Project
introduction,Reference
irrigated_lands_coalitions,Group
joaquin_integrated_regional_water_management,Water_Project
las_palmas_ave,Infrastructure
lisa_beutler,Person
los_banos_creek,Natural_Feature
luis_ave,Infrastructure
mendota_wildlife_area,Natural_Feature
mail_chimp,Company
measurements,Nonsense
mendota_branch_library,Infrastructure
mendota_meeting_room,Infrastructure
meyers_water_bank,Company
oak_flat_water_district,District
process_measures,Nonsense
risk,Nonsense
romero_elementary_school,Infrastructure
sustainable_groundwater_management_act_communications_and_engagement_requirements,Legal
sldwma,District
san_benito,County
san_joaquin_delta,Geographic_Unit
section_107334,Legal
section_3552,Legal
section_may_be,Nonsense
sneed,Person
spectrum,Company
spreckels,City
steffens,Person
trid,Nonsense
terra_linda_recharge_canal,Infrastructure
delta_mendota_subbasin_newsletter,Data_System
ground_zero_report,Reference
irrigated_lands_program,Water_Project
merced_farm_bureau,NGO
this_communication_plan,Reference
this_coms_plan,Reference
this_groundwater_sustainability_plans_coms_plan,Reference
timing,Nonsense
township_11s,Geographic_Unit
tranquillity_irrigation_district,District
venga,Person
water_authority_office,Local_Gov
water_code_section_107334,Legal
west_stanislaus_irrigation_district_gsa,GSA
upper_objective_0017_ranch,Infrastructure
a_joint_power_authority,Local_Gov
an_integrated_resource_water_management_plan,Legal
b_public_utilities_commission,State_Gov
la_ley_de_gestion_sostenible_del_agua_subterranea,Legal
communication_and_engagement_group,Group
coordination_committee_of_groundwater_sustainability_agencies,Group
delta_mendota_subbasin3,Basin
international_association_for_public_participation,NGO
porter_cologne_act,Legal
santa_clara_valley_water_district_gsa,GSA
westside_san,District
31j5,Nonsense
35410b,Legal
35414_of_the_groundwater_sustainability_plan_emergency_regulations,Legal
a_delta_mendota_subbasin_common_chapter,Reference
agreement_no,Legal
agreement_no_2,Legal
aliso,City
aliso_groundwater_sustainability_plan,Reference
aliso_wd_groundwater_sustainability_plan,Reference
amanda_peisch_derby,Person
objective,Nonsense
authority_of_signers,Legal
baseline_projected_water_budget,Data_System
brandt,Person
central_california_irrigation_district_outside_canal,Infrastructure
united_states_geologic_survey_central_valley_hydrologic_model,Data_System
c_clay,Geographic_Unit
central_delta,Geographic_Unit
chapter_3_421,Reference
coordinated,Nonsense
coordinated_data_management_system,Data_System
coordination_committees,Group
county_water_district_groundwater_sustainability_agency,GSA
delta_mendota_canal_northern,Infrastructure
del_puerto_creeks,Natural_Feature
delta_mendota_groundwater_sustainability_plans,Reference
delta_mendota_subbasin_monitoring_network,Data_System
dos_palos_y,City
e_clay,Geographic_Unit
exchange,Water_Project
fresno_county_general_plan,Reference
firebaugh_intake_canal,Infrastructure
governing_law,Legal
grassland_groundwater_sustainability_plan_plan,Reference
grassland_water_district,District
herminghouse_agreement,Legal
historic_current,Nonsense
joaquin_river_exchange_contractors,Group
joseph,Person
little_panoche_creek,Natural_Feature
mark_nordberg,Person
mendota_pool_10year_exchange_agreements,Legal
meyers_farm,Infrastructure
middle_san_joaquin,Basin
minney,Person
new_columbia_ranch,Infrastructure
orestimba,Geographic_Unit
ortigalita_creek,Natural_Feature
land_subsidence_01,Infrastructure
page_regulations_section,Legal
public_noticing_and_information_legal_requirements,Legal
r_w_paige,Person
reach_4a,Infrastructure
remediation_progress,Legal
sustainable_management_criteria_41_sustainability_goal,Legal
san_luis_creek,Natural_Feature
san_luis_reservoir,Infrastructure
section_13267,Legal
section_25117,Legal
section_3544,Legal
section_4212,Legal
section_46_monitoring_protocols_for_data_collection_and_monitoring,Legal
section_563,Legal
sections_8_12,Legal
snyder,Person
stakeholder_engagement_for_sustainable_groundwater_management_act,Legal
steffen,Person
steffen_s_waste,Infrastructure
technical_working,Group
technical_working_group_and_coordination_committee,Group
grassland_drainage_area,Geographic_Unit
investigation_work_plan,Legal
type_ftyear_assessment_report,Legal
subbasin_plan_manager,Data_System
this_common_chapter,Legal
united_states_geologic_survey_31j6,Infrastructure
upper_and,Nonsense
wy2004,Nonsense
wy2005,Nonsense
wy2006,Nonsense
wy2007,Nonsense
wy2008,Nonsense
wy2009,Nonsense
wy2010,Nonsense
wy2011,Nonsense
wy2012,Nonsense
wy2013,Nonsense
wy2014,Nonsense
wy2015,Nonsense
wy2016,Nonsense
wy2017,Nonsense
western_saline_front,Geographic_Unit
westside_subbasin_groundwater_sustainability_plan,Legal
with,Nonsense
a_cleanup_and_abatement_order,Legal
a_coordination_committee,Group
a_groundwater_sustainability_plan_group,Group
any_groundwater_sustainability_plan_group,Group
i_d_15308,Legal
requires_all,Nonsense
subdivision_b,Legal
subsection_563c_fails,Legal
baseline_conditions,Reference
california_code_of_civil_procedure,Legal
california_public_records_act,Legal
delta_cross_channel,Natural_Feature
delta_mendota_subbasin_common_chapter,Reference
environmental_impact_statement,Reference
exchange_contract,Legal
investigation_and_cleanup_of_contaminated_type_ftyears,Nonsense
monitoring_plan,Reference
northern_and_central_delta_mendota_regions,Geographic_Unit
san_luis_and_delta_mendota_water_authority_administration_offices,Infrastructure
san_joaquin_valley_hydrologic_region,Geographic_Unit
san_joaquin_and,Nonsense
statement_of_policy_with_respect_to_maintaining_high_quality_of_waters,Legal
technical_memorandums,Reference
upper_and_lower_objective,Nonsense
upper_and_lower_objectives,Nonsense
web_soil_survey,Data_System
213_inter_basin_agreements,Legal
31j3,Nonsense
31j6,Nonsense
351m,Legal
3548c_and,Legal
3548f_of,Legal
3572_interbasin_agreements,Legal
531_or_section,Legal
amstar_corporation,Company
atsf_railroad_bridge,Infrastructure
a_notice_of_public_hearing,Legal
a_sack_dam,Infrastructure
a_and_c_clay,Geographic_Unit
administrative_civil_liability,Legal
aliso_wd,District
all_delta_mendota_subbasin_groundwater_sustainability_plan_groups,Group
appendix_f_242_migration_of_contaminated_groundwater_and_cleanup_activities,Reference
article_25,Legal
article_2_definitions,Legal
b_clay,Geographic_Unit
barry_baker,Person
best_management_practices_for_the_sustainable_management_of_groundwater_water_budget,Reference
blaisdell,Person
bulletin_118_subbasin,Reference
ca_median_household_income,Data_System
cc149,Legal
cc150,Legal
cc22,Legal
central_california_irrigation_district_main_canal,Infrastructure
cgps,Data_System
c_clays,Geographic_Unit
cal_code_regs_a2,Legal
california_code_of,Legal
california_institute_of_technology,Research
california_state_water_project,Water_Project
california_water_commission_section_10727,Legal
central_valley_water,Natural_Feature
ch_iv,Legal
chapter_iv_of_the_basin_plan,Reference
chino,Geographic_Unit
