"tract","county","lat","lng","place_name_short","place_name_long","place_type"
"06059074406","Orange County",33.748144289208,-117.849285303773,"Saddleback View","Saddleback View, Santa Ana, CA 92701, USA","neighborhood"
"06111002400","Ventura County",34.276520332218,-119.294852008748,"Ventura","Ventura, CA, USA","locality"
"06111004504","Ventura County",34.1583224763797,-119.171950739116,"Pleasant Valley Estates","Pleasant Valley Estates, Oxnard, CA 93033, USA","neighborhood"
"06065045304","Riverside County",33.7444900067879,-116.216463820683,"Indio","Indio, CA, USA","locality"
"06065045303","Riverside County",33.7247483084466,-116.211469074616,"Indio","Indio, CA 92201, USA","postal_code"
"06065045609","Riverside County",33.6447994807527,-116.152067149831,"Thermal","Thermal, CA 92274, USA","locality"
"06065045707","Riverside County",33.6810685102538,-116.185729066226,"Coachella","Coachella, CA 92236, USA","postal_code"
"06065046500","Riverside County",33.9717374591273,-117.331569468781,"University","University, Riverside, CA 92507, USA","neighborhood"
"06065046700","Riverside County",33.890567827228,-117.277135527119,"March Air Reserve Base","March Air Reserve Base, CA 92518, USA","postal_code"
"06065046900","Riverside County",33.7782826897912,-115.363505894567,"Desert Center","Desert Center, CA 92239, USA","postal_code"
"06065047000","Riverside County",33.6202763872129,-114.561893570414,"Blythe","Blythe, CA, USA","locality"
"06065047201","Riverside County",33.9177524772146,-116.431916951888,"Desert Hot Springs","Desert Hot Springs, CA 92241, USA","postal_code"
"06065047202","Riverside County",33.9067289302468,-116.349166579431,"Desert Hot Springs","Desert Hot Springs, CA 92241, USA","postal_code"
"06065048800","Riverside County",33.8699112706743,-117.224494357524,"Moreno Valley","Moreno Valley, CA 92551, USA","postal_code"
"06001406400","Alameda County",37.795560974355,-122.221869561078,"Reservoir Hills","Reservoir Hills, Oakland, CA, USA","neighborhood"
"06001407000","Alameda County",37.7879430014195,-122.202489903744,"Allendale","Allendale, Oakland, CA 94619, USA","neighborhood"
"06001407200","Alameda County",37.7777848788188,-122.219282011417,"Saint Elizabeth","Saint Elizabeth, Oakland, CA 94601, USA","neighborhood"
"06001407400","Alameda County",37.7710406723348,-122.206748000002,"Fremont","Fremont, Oakland, CA 94601, USA","neighborhood"
"06001408300","Alameda County",37.7710979965647,-122.164516761938,"Eastmont Hills","Eastmont Hills, Oakland, CA 94605, USA","neighborhood"
"06001401600","Alameda County",37.8173715775876,-122.281482558582,"McClymonds","McClymonds, Oakland, CA, USA","neighborhood"
"06001402500","Alameda County",37.8057305725977,-122.284780299018,"Acorn","Acorn, Oakland, CA 94607, USA","neighborhood"
"06001408400","Alameda County",37.7646055869954,-122.170959597409,"Eastmont","Eastmont, Oakland, CA, USA","neighborhood"
"06001408900","Alameda County",37.7541815542866,-122.188780147029,"Fitchburg","Fitchburg, Oakland, CA 94621, USA","neighborhood"
"06099000601","Stanislaus County",37.6628883203555,-121.054918337262,"Modesto","Modesto, CA 95358, USA","postal_code"
"06099000805","Stanislaus County",37.6764075494653,-121.021661693974,"Modesto","Modesto, CA 95350, USA","postal_code"
"06099002701","Stanislaus County",37.6157823204171,-120.949910932243,"Modesto","Modesto, CA 95351, USA","postal_code"
"06099001500","Stanislaus County",37.6318960536163,-121.039749226995,"Modesto","Modesto, CA 95358, USA","postal_code"
"06099002004","Stanislaus County",37.6466797475229,-120.943999832486,"Modesto","Modesto, CA 95354, USA","postal_code"
"06099002100","Stanislaus County",37.6297955395534,-120.966636629858,"Modesto","Modesto, CA 95354, USA","postal_code"
"06099003500","Stanislaus County",37.3133109378285,-121.029566585896,"Newman","Newman, CA 95360, USA","locality"
"06099003603","Stanislaus County",37.4890949206321,-120.945428374487,"Turlock","Turlock, CA 95380, USA","postal_code"
"06037208720","Los Angeles County",34.0627628465508,-118.281104492197,"MacArthur Park","MacArthur Park, Los Angeles, CA, USA","neighborhood"
"06037211802","Los Angeles County",34.0635374252589,-118.304725410074,"Koreatown","Koreatown, Los Angeles, CA, USA","neighborhood"
"06099003605","Stanislaus County",37.5256550588609,-120.856378134188,"Turlock","Turlock, CA 95382, USA","postal_code"
"06099003804","Stanislaus County",37.4995558766208,-120.863379775366,"Turlock","Turlock, CA, USA","locality"
"06101050701","Sutter County",39.2830881167444,-121.653568793636,"Live Oak","Live Oak, CA 95953, USA","postal_code"
"06059063701","Orange County",33.6484340119644,-117.927536692181,"Westside Costa Mesa","Westside Costa Mesa, Costa Mesa, CA, USA","neighborhood"
"06059074502","Orange County",33.7284145108358,-117.86001597965,"Madison Park","Madison Park, Santa Ana, CA 92707, USA","neighborhood"
"06075017801","San Francisco County",37.782028447312,-122.40115889438,"Yerba Buena","Yerba Buena, San Francisco, CA, USA","neighborhood"
"06077002702","San Joaquin County",37.9618697685776,-121.219285144623,"Garden Acres","Garden Acres, CA 95215, USA","locality"
"06077000402","San Joaquin County",37.9640352874935,-121.290138559483,"Stockton","Stockton, CA 95202, USA","postal_code"
"06077002300","San Joaquin County",37.9292403068476,-121.278407258979,"Seaport","Seaport, Stockton, CA, USA","neighborhood"
"06077003403","San Joaquin County",38.0361302374937,-121.30402462656,"Stockton","Stockton, CA 95210, USA","postal_code"
"06077003308","San Joaquin County",37.9905867802208,-121.308747947263,"Pacific","Pacific, Stockton, CA, USA","neighborhood"
"06037293304","Los Angeles County",33.7926171980491,-118.304314878801,"Harbor City","Harbor City, CA 90710, USA","postal_code"
"06037540901","Los Angeles County",33.9197767765766,-118.273678903035,"Los Angeles","Los Angeles, CA 90061, USA","postal_code"
"06037541605","Los Angeles County",33.899343112161,-118.21002446587,"East Compton","East Compton, CA 90221, USA","postal_code"
"06037541606","Los Angeles County",33.8997715564711,-118.218295020202,"East Compton","East Compton, CA 90221, USA","postal_code"
"06037570402","Los Angeles County",33.8686620248099,-118.198538779886,"Coolidge Triangle","Coolidge Triangle, Long Beach, CA 90805, USA","neighborhood"
"06037405102","Los Angeles County",34.0892123330744,-117.962679360861,"Baldwin Park","Baldwin Park, CA, USA","locality"
"06071003404","San Bernardino County",34.1082849121745,-117.405056675344,"Rialto","Rialto, CA, USA","locality"
"06071003405","San Bernardino County",34.0975427455694,-117.405555630573,"Fontana","Fontana, CA 92335, USA","postal_code"
"06071003503","San Bernardino County",34.1250107911237,-117.392322224607,"Rialto Airport","Rialto Airport, Rialto, CA, USA","neighborhood"
"06071003505","San Bernardino County",34.1195504726566,-117.375878841159,"Rialto","Rialto, CA, USA","locality"
"06071003509","San Bernardino County",34.1031823693639,-117.377653114188,"Rialto","Rialto, CA, USA","locality"
"06071003510","San Bernardino County",34.0995053099442,-117.392199036602,"Rialto","Rialto, CA, USA","locality"
"06071003606","San Bernardino County",34.0730053090868,-117.396582025675,"Bloomington","Bloomington, CA, USA","locality"
"06071003607","San Bernardino County",34.0887226966162,-117.371109686869,"Rialto","Rialto, CA, USA","locality"
"06071003609","San Bernardino County",34.0768409532451,-117.376876775735,"Rialto","Rialto, CA, USA","locality"
"06071003611","San Bernardino County",34.081416473472,-117.361599669876,"Colton","Colton, CA, USA","locality"
"06067004402","Sacramento County",38.532368196186,-121.460278810881,"Sacramento","Sacramento, CA 95820, USA","postal_code"
"06067005102","Sacramento County",38.489167505989,-121.383137176437,"Florin","Florin, CA, USA","locality"
"06067002000","Sacramento County",38.5652846002651,-121.490306140184,"Richmond Grove","Richmond Grove, Sacramento, CA, USA","neighborhood"
"06067003600","Sacramento County",38.5327555380367,-121.477878095706,"North City Farms","North City Farms, Sacramento, CA 95820, USA","neighborhood"
"06067005101","Sacramento County",38.4884217942855,-121.401393929649,"Scottsdale East","Scottsdale East, Florin, CA 95828, USA","neighborhood"
"06067006400","Sacramento County",38.6416456863303,-121.42023824083,"East Del Paso Heights","East Del Paso Heights, Sacramento, CA 95838, USA","neighborhood"
"06067006600","Sacramento County",38.6251653817417,-121.440921583182,"South Hagginwood","South Hagginwood, Sacramento, CA 95815, USA","neighborhood"
"06099000910","Stanislaus County",37.6726268719294,-120.966708372467,"Modesto","Modesto, CA 95355, USA","postal_code"
"06099001200","Stanislaus County",37.6497198933191,-120.994102548235,"Modesto","Modesto, CA 95354, USA","postal_code"
"06037910504","Los Angeles County",34.5690667818272,-118.104603387588,"Palmdale","Palmdale, CA, USA","locality"
"06037910605","Los Angeles County",34.5692957516588,-118.067168495946,"Palmdale","Palmdale, CA, USA","locality"
"06037910606","Los Angeles County",34.5618493080451,-118.067270275045,"Palmdale","Palmdale, CA, USA","locality"
"06037910711","Los Angeles County",34.570446740257,-118.053737410886,"Palmdale","Palmdale, CA 93552, USA","postal_code"
"06037910712","Los Angeles County",34.5504061598401,-118.051908685355,"Palmdale","Palmdale, CA 93552, USA","postal_code"
"06067007004","Sacramento County",38.6327981295695,-121.489800264972,"South Natomas","South Natomas, Sacramento, CA, USA","neighborhood"
"06037555211","Los Angeles County",33.8276575318396,-118.0768628428,"Lakewood","Lakewood, CA 90716, USA","postal_code"
"06037555212","Los Angeles County",33.8274431490032,-118.067621221413,"Lakewood","Lakewood, CA 90716, USA","postal_code"
"06037407002","Los Angeles County",34.0549757552321,-117.992382583104,"Bassett","Bassett, City of Industry, CA, USA","neighborhood"
"06083000801","Santa Barbara County",34.4273462268953,-119.685667269456,"Santa Barbara","Santa Barbara, CA 93103, USA","postal_code"
"06089010500","Shasta County",40.5744670067394,-122.402370071558,"Greenwood","Greenwood, Redding, CA 96001, USA","neighborhood"
"06089011600","Shasta County",40.6727872802432,-122.420458119012,"Redding","Redding, CA 96003, USA","postal_code"
"06089012301","Shasta County",40.4804460489649,-122.349460262521,"Cascade","Cascade, Anderson, CA, USA","neighborhood"
"06089010900","Shasta County",40.5553338761936,-122.365222186179,"South Bechelli","South Bechelli, Redding, CA 96002, USA","neighborhood"
"06025012001","Imperial County",32.668586108593,-115.48635886621,"Calexico","Calexico, CA, USA","locality"
"06025012002","Imperial County",32.6773547900414,-115.477665855165,"Calexico","Calexico, CA, USA","locality"
"06089012500","Shasta County",40.9952352716751,-122.358989082561,"Lakehead","Lakehead, CA 96051, USA","postal_code"
"06089012000","Shasta County",40.4341080497971,-122.295532772512,"Anderson","Anderson, CA 96007, USA","locality"
"06089012701","Shasta County",40.8765791506517,-121.643824133104,"Burney","Burney, CA 96013, USA","postal_code"
"06089010200","Shasta County",40.5828189454111,-122.375799407982,"Paris Park Pd","Paris Park Pd, Redding, CA 96001, USA","neighborhood"
"06089011500","Shasta County",40.5036362555253,-122.312293997509,"Pacheco","Pacheco, Redding, CA, USA","neighborhood"
"06095251802","Solano County",38.1283179522805,-122.25656575781,"Vallejo","Vallejo, CA 94590, USA","postal_code"
"06067009633","Sacramento County",38.4632141419474,-121.438411098026,"Valley Hi / North Laguna","Valley Hi / North Laguna, Sacramento, CA, USA","neighborhood"
"06067009634","Sacramento County",38.4697876122906,-121.440918930159,"Valley Hi / North Laguna","Valley Hi / North Laguna, Sacramento, CA, USA","neighborhood"
"06067009639","Sacramento County",38.4299066657234,-121.40809116586,"Elk Grove","Elk Grove, CA 95758, USA","postal_code"
"06067009900","Sacramento County",38.2714861090988,-121.539214314904,"Walnut Grove","Walnut Grove, CA 95690, USA","postal_code"
"06083001704","Santa Barbara County",34.3893173685713,-119.489379468729,"Carpinteria","Carpinteria, CA, USA","locality"
"06083002502","Santa Barbara County",34.9203899122616,-120.56687912664,"Orcutt","Orcutt, CA 93455, USA","postal_code"
"06083002924","Santa Barbara County",34.4128391469265,-119.856232453611,"Isla Vista","Isla Vista, CA 93117, USA","locality"
"06083002926","Santa Barbara County",34.4130776227564,-119.860643146342,"Isla Vista","Isla Vista, CA 93117, USA","locality"
"06083980100","Santa Barbara County",34.0010701309107,-119.937874599617,"Santa Barbara County","Santa Barbara County, CA, USA","administrative_area_level_2"
"06085501402","Santa Clara County",37.3453848740108,-121.866426231398,"Five Wounds","Five Wounds, San Jose, CA 95116, USA","neighborhood"
"06085501101","Santa Clara County",37.3480957699721,-121.891966877757,"Japantown","Japantown, San Jose, CA 95112, USA","neighborhood"
"06053014202","Monterey County",36.6807320083824,-121.790246719272,"Marina","Marina, CA, USA","locality"
"06053014601","Monterey County",36.8305575609832,-121.755084006494,"Moss Landing","Moss Landing, CA 95039, USA","postal_code"
"06053014700","Monterey County",36.7995399920552,-121.717623283826,"Elkhorn","Elkhorn, CA, USA","locality"
"06055200504","Napa County",38.3170916723741,-122.291576551116,"Napa","Napa, CA, USA","locality"
"06037212204","Los Angeles County",34.0598252395658,-118.286532343041,"MacArthur Park","MacArthur Park, Los Angeles, CA, USA","neighborhood"
"06037212303","Los Angeles County",34.0597632899002,-118.293514432657,"Los Angeles","Los Angeles, CA 90010, USA","postal_code"
"06037212306","Los Angeles County",34.0561279765362,-118.294072704361,"Sanford","Sanford, CA 90005, USA","postal_code"
"06037213310","Los Angeles County",34.0508743075908,-118.297891540869,"Pico Union","Pico Union, Los Angeles, CA, USA","neighborhood"
"06037530102","Los Angeles County",34.0153527754799,-118.11547655112,"Montebello","Montebello, CA, USA","locality"
"06037104610","Los Angeles County",34.2604355658845,-118.418992862126,"Pacoima","Pacoima, Los Angeles, CA, USA","neighborhood"
"06037910601","Los Angeles County",34.5838095039114,-118.07635676047,"Palmdale","Palmdale, CA, USA","locality"
"06037430802","Los Angeles County",34.1260970913479,-118.020268386852,"Arcadia","Arcadia, CA 91006, USA","postal_code"
"06037431900","Los Angeles County",34.1103130402103,-118.060062911492,"Temple City","Temple City, CA 91780, USA","postal_code"
"06037113233","Los Angeles County",34.22696233443,-118.601220227296,"Canoga Park","Canoga Park, Los Angeles, CA, USA","neighborhood"
"06037115302","Los Angeles County",34.2260631123556,-118.549950181811,"Northridge","Northridge, CA 91324, USA","postal_code"
"06037121900","Los Angeles County",34.2178582931653,-118.383199784121,"North Hollywood","North Hollywood, CA 91605, USA","postal_code"
"06037900606","Los Angeles County",34.7004760275429,-118.124437595058,"Lancaster","Lancaster, CA, USA","locality"
"06037900803","Los Angeles County",34.7112871723074,-118.157135458081,"Lancaster","Lancaster, CA 93534, USA","postal_code"
"06037462100","Los Angeles County",34.1634006774748,-118.136996250457,"Washington Square","Washington Square, Pasadena, CA 91104, USA","neighborhood"
"06037203100","Los Angeles County",34.0590790039002,-118.196476502494,"Los Angeles","Los Angeles, CA 90033, USA","postal_code"
"06037203500","Los Angeles County",34.0559371885685,-118.220057291328,"Chinatown","Chinatown, Los Angeles, CA, USA","neighborhood"
"06037203720","Los Angeles County",34.0468935209335,-118.203150133052,"Los Angeles","Los Angeles, CA 90033, USA","postal_code"
"06037204200","Los Angeles County",34.0436194945679,-118.205075702594,"Los Angeles","Los Angeles, CA 90033, USA","postal_code"
"06037204300","Los Angeles County",34.0387492088277,-118.207872415517,"Los Angeles","Los Angeles, CA 90033, USA","postal_code"
"06037209300","Los Angeles County",34.0507299875151,-118.268301557166,"Westlake South","Westlake South, Los Angeles, CA, USA","neighborhood"
"06037209820","Los Angeles County",34.0472132367994,-118.278254774716,"Pico Union","Pico Union, Los Angeles, CA, USA","neighborhood"
"06059075201","Orange County",33.7530867917709,-117.900360088883,"Artesia Pilar","Artesia Pilar, Santa Ana, CA, USA","neighborhood"
"06059076103","Orange County",33.7833777719464,-117.901738781202,"Anaheim Resort","Anaheim Resort, Anaheim, CA, USA","neighborhood"
"06059001404","Orange County",33.9247337155073,-117.929213858253,"La Habra","La Habra, CA 90631, USA","locality"
"06059001801","Orange County",33.8672720928369,-117.979611876503,"Fullerton","Fullerton, CA 92833, USA","postal_code"
"06037209510","Los Angeles County",34.0529626388518,-118.281958366116,"MacArthur Park","MacArthur Park, Los Angeles, CA, USA","neighborhood"
"06037212304","Los Angeles County",34.0598537494982,-118.297914401727,"Los Angeles","Los Angeles, CA 90010, USA","postal_code"
"06037530602","Los Angeles County",34.0527790266068,-118.171625884953,"Hazard","Hazard, CA 90063, USA","postal_code"
"06037532605","Los Angeles County",33.9842413746425,-118.225167663562,"Huntington Park","Huntington Park, CA, USA","locality"
"06037535502","Los Angeles County",33.9614969492954,-118.215316349626,"South Gate","South Gate, CA 90280, USA","postal_code"
"06037540600","Los Angeles County",33.9243583681221,-118.234116196929,"Los Angeles","Los Angeles, CA 90059, USA","postal_code"
"06037602003","Los Angeles County",33.9343496142251,-118.339388198818,"Inglewood","Inglewood, CA 90303, USA","postal_code"
"06013306003","Contra Costa County",38.0053331620271,-121.79944122174,"Antioch","Antioch, CA 94509, USA","postal_code"
"06037320202","Los Angeles County",34.2897467261371,-118.434509493427,"San Fernando","San Fernando, CA, USA","locality"
"06059075002","Orange County",33.7480729687809,-117.868537664427,"Downtown","Downtown, Santa Ana, CA, USA","neighborhood"
"06037115401","Los Angeles County",34.2248077203634,-118.515126988838,"Sherwood Forest","Sherwood Forest, Los Angeles, CA 91325, USA","neighborhood"
"06039000800","Madera County",36.9597278456738,-120.061624204075,"Madera","Madera, CA, USA","locality"
"06039000900","Madera County",36.9589691813635,-120.044845928725,"Madera","Madera, CA, USA","locality"
"06039000502","Madera County",36.9361812398157,-120.054090247103,"Parkwood","Parkwood, CA 93637, USA","locality"
"06039000103","Madera County",37.5280975542706,-119.50018293397,"Bass Lake","Bass Lake, CA 93604, USA","postal_code"
"06045011200","Mendocino County",39.1093726677575,-123.487169916957,"Philo","Philo, CA 95466, USA","postal_code"
"06045011500","Mendocino County",39.1556627740727,-123.203106489528,"Ukiah","Ukiah, CA 95482, USA","locality"
"06045011600","Mendocino County",39.1357607765397,-123.202651623415,"Ukiah","Ukiah, CA 95482, USA","locality"
"06045011800","Mendocino County",38.9358750618732,-123.121149140522,"Hopland","Hopland, CA 95449, USA","postal_code"
"06065042514","Riverside County",33.9336217847452,-117.248169299862,"Moreno Valley","Moreno Valley, CA 92553, USA","postal_code"
"06065042404","Riverside County",33.9437728856472,-117.234752242656,"Moreno Valley","Moreno Valley, CA 92557, USA","postal_code"
"06065042505","Riverside County",33.9293092786739,-117.282516314574,"Moreno Valley","Moreno Valley, CA 92553, USA","postal_code"
"06065042510","Riverside County",33.9100518912285,-117.239304760395,"Moreno Valley","Moreno Valley, CA 92553, USA","postal_code"
"06065042518","Riverside County",33.9118904964043,-117.221830889064,"Moreno Valley","Moreno Valley, CA 92553, USA","postal_code"
"06065042519","Riverside County",33.9373526927664,-117.227468921661,"Moreno Valley","Moreno Valley, CA 92553, USA","postal_code"
"06065042720","Riverside County",33.7737296116358,-117.11478256032,"Homeland","Homeland, CA 92548, USA","postal_code"
"06065043006","Riverside County",33.6824833650521,-117.344520950766,"Lake Elsinore","Lake Elsinore, CA, USA","locality"
"06065044101","Riverside County",33.9266794833141,-116.894272801985,"Banning","Banning, CA, USA","locality"
"06065044200","Riverside County",33.9357993468166,-116.867988723345,"Banning","Banning, CA, USA","locality"
"06065044806","Riverside County",33.8122759931644,-116.536913550566,"Palm Springs","Palm Springs, CA 92264, USA","postal_code"
"06065044807","Riverside County",33.7045678348875,-116.491965515964,"Palm Springs","Palm Springs, CA 92264, USA","postal_code"
"06065044907","Riverside County",33.8086238529518,-116.471222869564,"Cathedral City","Cathedral City, CA 92234, USA","postal_code"
"06065030400","Riverside County",33.9711719916988,-117.367718786193,"Eastside","Eastside, Riverside, CA, USA","neighborhood"
"06065045209","Riverside County",33.7260995676047,-116.238150614842,"Indio","Indio, CA 92201, USA","postal_code"
"06065045502","Riverside County",33.7209537723176,-116.227874587361,"Indio","Indio, CA 92201, USA","postal_code"
"06065045704","Riverside County",33.6712436089055,-116.182383537578,"Coachella","Coachella, CA 92236, USA","postal_code"
"06065045705","Riverside County",33.6669320838886,-116.191076583678,"Coachella","Coachella, CA 92236, USA","postal_code"
"06085504506","Santa Clara County",37.4503037675006,-121.916187607299,"Milpitas","Milpitas, CA 95035, USA","locality"
"06059001304","Orange County",33.9244374252354,-117.945541278748,"La Habra","La Habra, CA 90631, USA","locality"
"06059001401","Orange County",33.941609639239,-117.941486934986,"La Habra","La Habra, CA 90631, USA","locality"
"06059011720","Orange County",33.8579931397251,-117.875015306353,"Placentia","Placentia, CA 92870, USA","locality"
"06065041202","Riverside County",33.934449790185,-117.470730840804,"Arlanza","Arlanza, Riverside, CA 92503, USA","neighborhood"
"06065041410","Riverside County",33.8801852655099,-117.530642932066,"Corona","Corona, CA 92879, USA","postal_code"
"06065041600","Riverside County",33.8748367199965,-117.556303964061,"Corona","Corona, CA 92879, USA","postal_code"
"06065041703","Riverside County",33.8785015224478,-117.588804992632,"Corona","Corona, CA 92882, USA","postal_code"
"06065041704","Riverside County",33.8770106448098,-117.578162787892,"Corona","Corona, CA 92882, USA","postal_code"
"06037117510","Los Angeles County",34.233740611399,-118.462973368179,"North Hills East","North Hills East, Los Angeles, CA, USA","neighborhood"
"06037131010","Los Angeles County",34.2148312257063,-118.540358181115,"Reseda","Reseda, Los Angeles, CA, USA","neighborhood"
"06037408501","Los Angeles County",34.0114014761995,-117.967916810709,"Hacienda Heights","Hacienda Heights, CA, USA","locality"
"06037430721","Los Angeles County",34.1378018453383,-118.0417220884,"Arcadia","Arcadia, CA 91007, USA","postal_code"
"06037432901","Los Angeles County",34.0766628657461,-118.070858215304,"Rosemead","Rosemead, CA, USA","locality"
"06037603004","Los Angeles County",33.8933015433283,-118.296502558287,"Gardena","Gardena, CA 90247, USA","postal_code"
"06037535802","Los Angeles County",33.940857334559,-118.207523540271,"South Gate","South Gate, CA 90280, USA","postal_code"
"06065040503","Riverside County",34.0220592935597,-117.514577692776,"Glen Avon","Glen Avon, Fontana, CA, USA","neighborhood"
"06065040808","Riverside County",33.8991933607382,-117.577035529631,"Corona","Corona, CA 92878, USA","postal_code"
"06065040809","Riverside County",33.8928290938712,-117.555591518685,"Corona","Corona, CA 92879, USA","postal_code"
"06065041500","Riverside County",33.8901294852401,-117.601502028585,"Corona","Corona, CA 92878, USA","postal_code"
"06037402501","Los Angeles County",34.0542893756597,-117.764370812797,"Phillips Ranch","Phillips Ranch, CA 91766, USA","postal_code"
"06099002301","Stanislaus County",37.6106315763686,-121.004849127289,"Modesto","Modesto, CA 95351, USA","postal_code"
"06099002602","Stanislaus County",37.5877212954219,-120.94504646549,"Ceres","Ceres, CA, USA","locality"
"06099002605","Stanislaus County",37.601868571779,-120.942100998491,"Ceres","Ceres, CA, USA","locality"
"06099003803","Stanislaus County",37.4839984934517,-120.842105512867,"Turlock","Turlock, CA 95380, USA","postal_code"
"06099000302","Stanislaus County",37.7365475113487,-120.949019174995,"Riverbank","Riverbank, CA, USA","locality"
"06001409100","Alameda County",37.7323261668827,-122.183499604258,"Brookfield Village","Brookfield Village, Oakland, CA 94603, USA","neighborhood"
"06001409400","Alameda County",37.7446130144278,-122.180362230261,"Elmhurst Park","Elmhurst Park, Oakland, CA 94603, USA","neighborhood"
"06001410300","Alameda County",37.7466798141259,-122.166140705864,"Cox","Cox, Oakland, CA 94603, USA","neighborhood"
"06073002202","San Diego County",32.7523973059763,-117.105101803382,"Teralta West","Teralta West, San Diego, CA 92105, USA","neighborhood"
"06073002402","San Diego County",32.7468137053328,-117.105231469923,"City Heights","City Heights, San Diego, CA, USA","neighborhood"
"06073002601","San Diego County",32.7449119230006,-117.096625246977,"Fairmount Village","Fairmount Village, San Diego, CA 92105, USA","neighborhood"
"06073003101","San Diego County",32.6994123435489,-117.080131690219,"Valencia Park","Valencia Park, San Diego, CA 92114, USA","neighborhood"
"06073003111","San Diego County",32.7018513485388,-117.076177579177,"Valencia Park","Valencia Park, San Diego, CA 92114, USA","neighborhood"
"06073003303","San Diego County",32.6928057826419,-117.098640555773,"Mountain View","Mountain View, San Diego, CA, USA","neighborhood"
"06073003902","San Diego County",32.6968562001963,-117.127127150565,"Memorial","Memorial, San Diego, CA, USA","neighborhood"
"06067007429","Sacramento County",38.6982473579595,-121.357657262756,"Sacramento","Sacramento, CA 95842, USA","postal_code"
"06067007301","Sacramento County",38.6627262127038,-121.398075599013,"McClellan Park","McClellan Park, CA, USA","locality"
"06067009800","Sacramento County",38.0925839995484,-121.699420809184,"Rio Vista","Rio Vista, CA 94571, USA","postal_code"
"06067005001","Sacramento County",38.4893047633295,-121.417385303913,"Florin","Florin, CA, USA","locality"
"06067002800","Sacramento County",38.5429370533503,-121.458246342972,"Central Oak Park","Central Oak Park, Sacramento, CA, USA","neighborhood"
"06067004801","Sacramento County",38.5067174176775,-121.422179185337,"Southeast Village","Southeast Village, Sacramento, CA, USA","neighborhood"
"06067007424","Sacramento County",38.6646870434761,-121.36679198642,"North Highlands","North Highlands, CA 95660, USA","postal_code"
"06073016502","San Diego County",32.8145362015027,-116.943165287377,"Bostonia","Bostonia, CA, USA","locality"
"06073003108","San Diego County",32.7074479340932,-117.015594121883,"La Presa","La Presa, CA, USA","locality"
"06073003214","San Diego County",32.6944869413253,-117.020168374276,"La Presa","La Presa, CA, USA","locality"
"06073003403","San Diego County",32.7136131166307,-117.108540957952,"Mount Hope","Mount Hope, San Diego, CA, USA","neighborhood"
"06073003603","San Diego County",32.6866622751087,-117.107592434414,"Shelltown","Shelltown, San Diego, CA, USA","neighborhood"
"06073004000","San Diego County",32.7087789432099,-117.127117957887,"Stockton","Stockton, San Diego, CA 92102, USA","neighborhood"
"06073004900","San Diego County",32.7018526372859,-117.13867704078,"Logan Heights","Logan Heights, San Diego, CA, USA","neighborhood"
"06069000701","San Benito County",36.8474942214217,-121.419801722586,"Hollister","Hollister, CA 95023, USA","locality"
"06037404501","Los Angeles County",34.1109251417112,-117.922031227976,"Azusa","Azusa, CA, USA","locality"
"06037405201","Los Angeles County",34.0849523182993,-117.951047252959,"Baldwin Park","Baldwin Park, CA, USA","locality"
"06037405202","Los Angeles County",34.0808733413105,-117.963214836821,"Baldwin Park","Baldwin Park, CA, USA","locality"
"06037407200","Los Angeles County",34.033549533856,-117.959781841291,"La Puente","La Puente, CA, USA","locality"
"06037408202","Los Angeles County",34.0214751093182,-117.964964569999,"City of Industry","City of Industry, CA, USA","locality"
"06037432000","Los Angeles County",34.1023091121369,-118.054752529334,"Temple City","Temple City, CA 91780, USA","postal_code"
"06037432101","Los Angeles County",34.0958570944578,-118.042907389086,"Temple City","Temple City, CA 91780, USA","postal_code"
"06037432102","Los Angeles County",34.0927123838141,-118.058785355036,"Temple City","Temple City, CA 91780, USA","postal_code"
"06037432201","Los Angeles County",34.0871356239008,-118.082711579109,"Rosemead","Rosemead, CA, USA","locality"
"06037433401","Los Angeles County",34.0596017635259,-118.042612368328,"El Monte","El Monte, CA 91733, USA","postal_code"
"06037433403","Los Angeles County",34.0627564513805,-118.027037452718,"El Monte","El Monte, CA 91732, USA","postal_code"
"06037433700","Los Angeles County",34.0464836468882,-118.058495017254,"South El Monte","South El Monte, CA 91733, USA","locality"
"06037433801","Los Angeles County",34.0494755427243,-118.036414169136,"South El Monte","South El Monte, CA 91733, USA","locality"
"06037433901","Los Angeles County",34.0587040898926,-118.020091219599,"El Monte","El Monte, CA 91732, USA","postal_code"
"06037127910","Los Angeles County",34.1975649629958,-118.444362418487,"Van Nuys","Van Nuys, CA 91405, USA","postal_code"
"06037232800","Los Angeles County",33.9923979403207,-118.277188178707,"South Park","South Park, Los Angeles, CA, USA","neighborhood"
"06037237900","Los Angeles County",33.9709292848027,-118.311192458091,"Los Angeles","Los Angeles, CA 90047, USA","postal_code"
"06037920026","Los Angeles County",34.4778898339474,-118.430212776262,"Green Valley","Green Valley, CA 91390, USA","postal_code"
"06071009908","San Bernardino County",34.4782781573341,-117.356567881524,"Victorville","Victorville, CA 92392, USA","postal_code"
"06071009911","San Bernardino County",34.4940984206513,-117.358123969444,"Mountain View Acres","Mountain View Acres, CA 92392, USA","locality"
"06071009912","San Bernardino County",34.5067365293539,-117.313529550372,"Victorville","Victorville, CA 92395, USA","postal_code"
"06071009913","San Bernardino County",34.5154459906634,-117.290144134582,"Victorville","Victorville, CA 92395, USA","postal_code"
