name,entity_type
black_rascal_creek,Natural_Feature
blms,State_Gov
bob_kelley,Person
bolsa_subbasins,Basin
boundary_brentwood_modification,Legal
bowman_cottonwood_creek_invasives_control,Water_Project
bowman_subbasin_groundwater_sustainability_plan,Technical
boyle_engineering,Company
brent_richardson,Person
britz,Nonsense
brookdale,City
bruno,Nonsense
buena_vista_farms,Local_Gov
buena_vista_wsd,District
bulletin_7490,Reference
bureau_of_irrigation_lab_reclamation,Federal_Gov
bureau_of_reclamation_1947,Federal_Gov
butte_valley_irrigation_district,District
by_other_entities,Nonsense
cal_am_slant,Infrastructure
cal_poly_irrigation_training_research_center,Group
california_coastal_conservancy,State_Gov
california_code_of_regulations_division,State_Gov
california_department_of,State_Gov
california_department_of_veterans_affairs,State_Gov
california_drinking_water_notification_levels,State_Gov
california_elevation_monitoring_statewide_groundwater_elevation_monitoring,State_Gov
california_natural_resources,State_Gov
california_state_water_project,State_Gov
california_water_code_section_12924,State_Gov
california_water_plan_update,State_Gov
california_water_resources_control_board,State_Gov
california_waterfowl_association,State_Gov
calleguas_creek_watershed,Geographic_Unit
calloway_weir,Infrastructure
camp_anza,Local_Gov
can_operate,Nonsense
canada,Geographic_Unit
capital_improvement_and_financing_plan,Technical
capital_project_budget,Reference
careaga_sand_formation,Natural_Feature
carex,Nonsense
carrick_creek,Natural_Feature
casillas,Nonsense
castac_basin_groundwater_flow_model,Technical
catostomus,Natural_Feature
ccwqcp,Group
central_coast_wetlands_group,Group
central_valley_formation,Natural_Feature
central_valley_joint_venture,Group
central_valley_project_supplies_central_valley_project,Water_Project
cerrito_creek,Natural_Feature
cfc,Nonsense
cfr,Legal
cga_operations_fee,Legal
ch_appendix_6a,Reference
chain_of_custody,Technical
chair_of_the_board,Group
chair_of_the_stakeholder_committee,Group
chalfant,City
charles_holman,Person
china_island_unit,Geographic_Unit
china_slough,Natural_Feature
cities_of_visalia,Local_Gov
citizen_advisory_group,Group
citizens_advisory_committee,Group
citrus_supreme_spray_oil,Nonsense
city_council_and_county_board_of_supervisors,Group
city_council_of_bakersfield,Local_Gov
city_of_lakeport,City
city_of_livingston,City
city_of_mcfarland,City
city_of_redding,City
city_of_san_luis_obispo_groundwater_sustainability_agency,Local_GSA
city_of_santa,City
city_of_seaside_city,City
clay_marker,Natural_Feature
clay_water_district,District
cleanup_and_abatement_orders,Legal
cma_agencies,Group
coast_ranges,Geographic_Unit
coldwater_subbasin,Basin
coleman,Nonsense
colgan_creek,Natural_Feature
collectively,Nonsense
colusa_county_groundwater_commission,Group
colusa_subbasin_multi_benefit_groundwater,Water_Project
colusa_subbasin_multi_benefit_groundwater_recharge,Water_Project
committees,Group
community_of_pixley_community_of_earlimart_city_of,City
community_of_terra_bella_community_of_community_of_poplar,Nonsense
community_profiles,Technical
community_workshops,Group
compared,Nonsense
comprehensive_environmental_response_compensation,Legal
con_ext,Nonsense
conaway,Person
conaway_ranch,Infrastructure
conjunctive_use_programs_local,Nonsense
conservation_land_water_use_changes,Technical
conservation_reserve_program,Legal
construction_documents_building_permits,Legal
consultants,Nonsense
continue,Nonsense
contra_costa_county_gp,Local_Gov
control_board,Group
coordinate_evaluation_with_guidance_developed,District
coordinates_x_report,Technical
coordination_of_monitoring_subsidence,Technical
corning_subbasin_groundwater_sustainability_agency,Other_GSA
corps,Federal_Gov
council_chamber,Nonsense
county_of_lassen_groundwater_sustainability_agency,Local_GSA
county_of_modoc_groundwater_sustainability_agency_big_valley,Local_GSA
county_subareas,Geographic_Unit
critically_dry,Legal
critically_dry_water_year,Technical
cropscape,Data_System
csab,Group
cultural_resources_department,Group
cutler_public_utility_district,District
cw,Nonsense
daniel_b_stephens,Person
data_gap_analysis_technical_appendix,Reference
data_gaps,Technical
data_gaps_analysis,Technical
data_management,Technical
dates,Nonsense
davids_eng,District
davis_et,Reference
de,Nonsense
decision_making_process,Nonsense
delano_earlimart_irrigation_district_management_area_action_1_continued,Reference
delivery_capability_report,Technical
delta_water_supply_project,Water_Project
demello,Nonsense
denmark,Geographic_Unit
department_of_fish_and_wildlife_private_duck_ponds_groundwater_dependent_ecosystem_evaluation_unit,Natural_Feature
department_of_water,Local_Gov
department_of_water_resources_2011,Reference
department_of_water_resources_basins_subbasins,Basin
department_of_water_resources_bulletins,Reference
department_of_water_resources_climate_change_technical_advisory_group,Group
department_of_water_resources_disadvantaged_community_mapping,Data_System
department_of_water_resources_groundwater_sustainability_plan,Technical
department_of_water_resources_north_central_region_office,State_Gov
department_of_water_resources_statewide_groundwater_elevation_monitoring,Technical
department_of_water_resources_subbasin,Basin
department_of_water_resources_variable_infiltration_capacity,Technical
department_of_water_resources_water,State_Gov
department_of_water_resources_water_management_planning_tool,Data_System
depletions_of_interconnected_surface_water,Technical
description_of_steps_to_fill_data_gaps,Technical
developed_for_implementation_northern_sacramento,Nonsense
developed_supply,Technical
direct,Nonsense
disney_corporation,Company
dissolved_molybdenum,Nonsense
district_board_meetings,Group
district_court,Nonsense
district_groundwater_sustainability_agency_board,Group
domestic_well,Infrastructure
doreen,Nonsense
draft_piru_fillmore_basins_assembly_bill_3030,Legal
drain,Natural_Feature
driller,Nonsense
drt_drain_return_package,Technical
dry_creeks,Natural_Feature
duck_slough,Natural_Feature
dutchman_creek,Natural_Feature
dwrsf,Nonsense
east_contra_costa_subbasins,Basin
east_side_streams,District
east_side_subarea,Geographic_Unit
east_well_field,Infrastructure
eastern_hills,Geographic_Unit
eastern_tule_interested_parties,Group
eastern_water_alliance,Group
eastside_subbasin_planning_committee,Group
ebpgb_model,Technical
eckhardt,Person
eda,Nonsense
efficient_water_management_practices,Nonsense
el_toro_groundwater_study,Technical
electronic_data_library,Technical
elks_lane,Geographic_Unit
empire,City
environmental_health_department,Group
environmental_planning_permitting,Group
eocene_epoch,Nonsense
equation_1,Nonsense
erik_ringelberg,Person
esd,Nonsense
etchegoin_formation,Natural_Feature
european_commission,Group
exempt_aquifers,Natural_Feature
existing_vegetation_type,Technical
expanded_conjunctive_use,Water_Project
extensometer_data,Technical
fall,Natural_Feature
fall_creek,Natural_Feature
farmers_groundwater_sustainability_agency,Other_GSA
faunt_et_al,Reference
fc_mw2d,Technical
feather,Natural_Feature
federal_and_state_conservancy,Group
field_supervisor,Person
fillmore_city_council,Group
fish_game_cannery_feedlot,District
fivepoint_holdings,Company
flood_control_facility,Infrastructure
flowpath_studies,Technical
fmp,Nonsense
fo30,Nonsense
focused_technical_report,Technical
follow_up,Nonsense
fordel_extensometer,Infrastructure
forebay_subbasin_committee,Group
foster_park,Geographic_Unit
fresno_county_management_areas,Geographic_Unit
funding_commitment,Nonsense
g7,Nonsense
gamit,Technical
general_fund,Nonsense
general_water_quality_of_principal_aquifers,Natural_Feature
genevieve_taylor,Person
geographic_information_system_data,Technical
geographic_information_system_user_community,Group
geologic,Nonsense
geological_survey_professional_paper,Reference
geosyntec_consultants,Company
gilroy,City
gipsy,Nonsense
glenn_county_farm_bureau,NGO
glenn_groundwater_authority_boards,Group
goodding,Natural_Feature
goyenetche_dairy,Company
grandview_school,Nonsense
grants,Nonsense
grassland_water_district_board_of_directors,Group
groundwater_authority,Group
groundwater_commission_bylaws,Legal
groundwater_depended_ecosystems_units,Natural_Feature
groundwater_extraction_credit_marketing_and_trading_programs,Legal
groundwater_flow_model_report,Technical
groundwater_level,Technical
groundwater_quality_measurements,Technical
groundwater_sustainability_advisory_committee,Group
groundwater_sustainability_agency_implementation,Legal
groundwater_sustainability_agency_level,Technical
groundwater_sustainability_plan_implementation_and_updates_implementation,Technical
groundwater_sustainability_plan_program_management,Technical
groundwater_sustainability_plan_section_setting,Reference
groundwater_sustainability_plan_sections,Reference
groundwater_sustainability_plan_technical_advisory_committee,Group
groundwater_vistas_for_windows_version,Technical
groundwater_wells,Infrastructure
group_a,Group
group_d,Group
gsa_component,Nonsense
gse,Nonsense
guijarral_hills,Natural_Feature
haas_slough,Natural_Feature
hallwood_irrigation_company,Company
hcm9,Nonsense
henry_c_garnett_water_purification_plant,Infrastructure
heritage_ranch_community_services_district,Other_GSA
hevesi,Nonsense
hif,Nonsense
historical_water_budget_results,Technical
hoffman,Nonsense
hollister_hills_state_vehicular_recreation_area,Geographic_Unit
holly_dillon,Person
home_gardens_water_district,District
hoover,Infrastructure
hopland,City
hot_springs_fault,Natural_Feature
hotz_1977_wagner,Reference
how,Nonsense
how_will_be_achieved,Nonsense
hsa,District
hsg,Nonsense
htd,Nonsense
hutchinson,Nonsense
hydraulic_conductivity_hydraulic,Technical
hydrogeology,Technical
hydrologic_model_technical_memorandum,Technical
hydrologic_soils_group,Group
hydrology_hydrology,Nonsense
hydrostratigraphic,Technical
i_alyson,Person
ian_gottschalk,Person
ikes_creeks,Natural_Feature
ilr,Nonsense
im,Nonsense
imperial_formation,Natural_Feature
imperial_holly_corporation,Company
implemented_management,Nonsense
in_the_safe_drinking_water_information_system,Technical
includes,Nonsense
indian_wells_valley_groundwater_authority_board_of_directors,Group
intake,Infrastructure
integrated_regional_water_management_planning_act,Legal
integrated_water_flow_model_soil_data_builder,Technical
interbasin_working_group,Group
interconnected_surface_waters_maps_sustainable_groundwater_management_act,Legal
interlake_tunnel_project,Water_Project
international_geomagnetic_reference_field,Technical
isaacson,Nonsense
j_crop,Nonsense
jacalitos_creek,Natural_Feature
jackson_valley_irrigation_district,District
james_irrigation_district_main_canal,Infrastructure
james_m_montgomery_consulting_engineers,Company
javascript,Nonsense
javascript_object_notation,Nonsense
jet_propulsion_laboratory_interferometric_synthetic_aperture_radar,Technical
joan_isaacson,Person
joaquin,Nonsense
john_doherty,Person
jonathan_whipple,Person
jose_flores,Person
jpa_agreement,Group
jpl,Nonsense
juanita_lake,Natural_Feature
k_irrigation,Nonsense
karen_shaffer_projector,Nonsense
kawano,Nonsense
kaweah_subbasin_basin_setting_document,Reference
kelsey_creek_detention_structure,Infrastructure
kelseyville_county_water_works_district,District
kern_river_fan,Natural_Feature
kern_river_flow_and_municipal_water_program,Water_Project
kern_sanitation_authority,Group
kibler_et_al,Reference
kilburn,Nonsense
kimball_reservoir,Infrastructure
kings_basin_water_authority,Group
kings_river_for_irrigation,Natural_Feature
kkkkff0,Nonsense
kristen_culbert,Person
ksb,Nonsense
la_graciosa,Geographic_Unit
la_jolla,Geographic_Unit
laboratory_quality_assurance,Technical
laboratory_quality_assurance_manual,Technical
ladph,Local_Gov
lake_county_2003,Reference
lake_county_groundwater_management_plan,Technical
lakeview_groundwater_dependent_ecosystem_evaluation_unit,Geographic_Unit
land_system_budget,Technical
land_use_planning_agencies,Group
landowner_access_agreements,Group
landsat,Technical
langley_eastside,District
langley_subbasin_groundwater_sustainability_plan,Technical
langley_subbasin_planning_committee,Group
lani_lutar,Person
las_posas_anticline,Natural_Feature
lathrop_city,Local_Gov
latinx,Nonsense
layer_1,Nonsense
lead_agency,Group
leadership_counsel_for,NGO
leak_repair_program,Water_Project
lesjwa,Nonsense
lifetime_health_advisory,Legal
light_detection_and_ranging,Technical
limoneira,Company
linda_dorn,Person
linden,City
lion,Nonsense
local,Nonsense
local_groundwater_management_assistance_act,Legal
lompoc_federal_correctional_complex,Nonsense
los_alamos_park,Geographic_Unit
los_angeles_county_sanitation_district,District
los_angeles_downtown,Geographic_Unit
los_angeles_national_cemetery,Infrastructure
los_banos_wildlife_area,Geographic_Unit
los_molinos_improvements_habitat_restoration,Water_Project
los_molinos_subbasin_groundwater_sustainability_plan,Technical
los_molinos_subbasin_gws_water_budgets,Technical
los_molinos_subbasin_jurisdictional_consolidation,District
los_molinos_subbasin_surface_water_system,Natural_Feature
los_padres_forest_watch,NGO
lower_deer_creek_lower_deer_creek_levee,Infrastructure
lower_tuscan,Basin
lpug,Nonsense
luhdorff_and_scalmanini_consulting_engineers_team,Company
lynch_creek,Natural_Feature
lyngby,Geographic_Unit
mac,Nonsense
madera_county_department_of_agricultural_weights_and_measures,Local_Gov
madera_irrigation_district_groundwater_committee,Group
madera_irrigation_district_om,District
madera_lake,Natural_Feature
madera_subbasin_recharge_projects,Water_Project
magsa,Other_GSA
malaga_county_water_district,District
management_actions_policies_to_reduce_overall_water_demand_and_management_actions_policies_to_reduce_groundwater_pumping,Legal
manganese,Natural_Feature
marchand,Nonsense
mark_fisler,Person
martin_et_al,Reference
maupas,Nonsense
mcconnell,Person
meiss_ranch,Local_Gov
melissa_rohde,Person
memo,Nonsense
memorandum_of_understanding_establishing,Legal
mendocino,County
merced_falls,Natural_Feature
merced_irrigation_district_advisory_committee,Group
merced_subbasin_draft,Reference
merstan,Nonsense
meyers_farm_water_bank,Water_Project
mgmo,District
mi_consumptive_use,Technical
miguelito_creek,Natural_Feature
mike,Person
miles_creek,Natural_Feature
minney,Nonsense
model_layer_1,Technical
model_layer_2_and,Technical
modeled,Technical
modflow_farm_process,Technical
mohave_tui_chub,Natural_Feature
monitored_for_other_programs,Technical
monitoring_and_adaptive_management_plan,Technical
monitoring_entity_local,Technical
monitoring_network_monitoring,Technical
monitoring_protocols_for_data_collection_and_monitoring,Technical
monroeville_water_district,District
montalvo_wwtps,Infrastructure
monterey_county_environmental_health_bureau,Local_Gov
monterey_county_water_resources_agency_act,Legal
monterey_peninsula_water_supply_project_coastal_development_permit,Legal
monticello_dam,Infrastructure
morrison,Nonsense
mount_george,Natural_Feature
mount_hermon_south_scotts_valley,Geographic_Unit
mountain_block_recharge,Natural_Feature
mpep_team,Group
mpwmdfo6d,Nonsense
mt_mo,Geographic_Unit
munitions_and_explosives_of_concern,Natural_Feature
must_include_additional_information_in_order,Nonsense
márquez,Nonsense
n_a_n_a,Nonsense
n_a_nature_conservancy,NGO
n_slope,Nonsense
napa_county_a,Geographic_Unit
napa_county_groundwater_resource_committee,Group
napa_county_groundwater_sustainability_plan_advisory_committee,Group
napa_county_statewide_groundwater_elevation_monitoring_network_plan,Technical
napa_creek_flood_project,Water_Project
napa_sonoma_valley,Geographic_Unit
napa_valley_subbasin_groundwater,Basin
narrows,Natural_Feature
national_forest_service,Federal_Gov
national_priorities_list,Reference
naval_construction_battalion_center_port_hueneme,Infrastructure
nccps,Nonsense
ndma,Federal_Gov
nebim,Nonsense
needed,Nonsense
neil,Person
network_design_entities,Nonsense
neva_ridge_technologies,District
nevada_irrigation_district,District
new_jerusalem_drainage_district,District
new_stone_wd,District
newhall_ranch,Water_Project
ng,Nonsense
nichols_et_al,Reference
nishikawa,Nonsense
nitrogen,Natural_Feature
nmr,Nonsense
no,Nonsense
north_coast_resource_partnership,Group
north_county,County
north_fork,City
north_grassland_water_conservation_and_water_quality_control_project,Water_Project
northeast_management_area,Geographic_Unit
northeast_napa,Geographic_Unit
northeast_napa_special_groundwater_study,Technical
northern_sacramento_valley_board,Group
northwestern_block_figure,Reference
nwt,Nonsense
oakeshott,Nonsense
office_of_water_programs,State_Gov
ohwd_agricultural_flood_management_actionsr,District
ohwd_cosumnes_river_flow_augmentation,District
ohwd_groundwater_sustainability_agency,Other_GSA
on,Nonsense
op_ed,Nonsense
oracle,Company
orcutt,City
order_suborder,Nonsense
orestimba_creek_recharge_and_recovery_project,Water_Project
orinda,City
orrs,Nonsense
outcrops,Natural_Feature
ow6b,Nonsense
owens_lake_management_areas,Geographic_Unit
p_nutrients_total_maximum_daily_load,Legal
pacheco_reservoir,Infrastructure
pacific_gas_electric,Company
packwood_creeks,Natural_Feature
page_6,Reference
pajaro_river_watershed_nutrient_total_maximum_daily_load,Legal
paleocene,Nonsense
palmer,Nonsense
parson,Nonsense
partners,Group
pasadena,City
pasatiempo_golf_club,Nonsense
paso_robles_area,Geographic_Unit
paso_robles_formation_or,Natural_Feature
paso_robles_groundwater_management_plan,Technical
pauma_valley_community_services_district,District
pcgid,District
pdgsps,Nonsense
pepperwood_preserve,Natural_Feature
permit,Legal
permits,Legal
pfs21_water_supply_pfs25,Nonsense
phosphatic_shale,Natural_Feature
pickett_peak,Natural_Feature
piper_diagram,Technical
pixley_national_wildlife_refuge,Natural_Feature
pixley_wildlife_refuge,Natural_Feature
planning_development_services,Local_Gov
playa_vista,Geographic_Unit
pleasant,Nonsense
pleasant_valley_water_district_board_of_directors,Group
pliocene_tuscan_formation,Natural_Feature
plumas_county_board_of_supervisors,Group
plumas_mutual_water_company,Company
point,Nonsense
point_source_non_point_source,Nonsense
pomona_valley_protective_association,District
poplar_cotton_cp,Nonsense
porcelaneous_shale,Natural_Feature
pp,Nonsense
ppp,Nonsense
preservation_and_holding_times_sample,Technical
press_release,Nonsense
previously,Nonsense
private_pumper,Group
proctor_gamble,Company
program_project_performed_statewide_the_priority_basin_project,Water_Project
project_management_action_name_project_proponent_project_type_project_location_projects_and_management_actions,Nonsense
projected_future_land_use_water_budget,Technical
projects_and_management_actions_developed_for_implementation,Nonsense
projects_andor_management_actions,Nonsense
projects_to_develop_new_supplies,Water_Project
provident_irrigation_district,District
public_advisory_committees,Group
public_meetings,Group
public_outreach_consultant,Person
public_utilities_department,Group
public_workshop,Group
public_workshops,Group
puc,State_Gov
pumping,Nonsense
pumping_management_actions,Legal
purisima_anticline,Natural_Feature
qa,Nonsense
quatal_formation,Natural_Feature
r20e,Geographic_Unit
rcac,NGO
recommendations,Reference
red_bluff_community,Group
red_bluff_municipal_airport,Infrastructure
red_rock_valley,Geographic_Unit
reg,Nonsense
regional,Nonsense
regional_board_staff,Group
regional_project,Water_Project
regional_water_management_groups,Group
regional_water_quality_control_board_los_angeles,State_Gov
regional_water_quality_control_board_water_quality_control_plan,Technical
regional_water_quality_control_plant,Infrastructure
regulated_site_portal,Data_System
regulation,Legal
regulatory_agencies,Group
relationship,Nonsense
replenish_big_bear_team,Group
reservoir,Infrastructure
restoration_flows,Natural_Feature
retrieved,Nonsense
rewis,Nonsense
richgrove_community_service_district,District
riddle,District
ridgemark_facilities,District
rikki_schroeder,Person
rincon_creek_fault,Natural_Feature
river_channel_deposits,Natural_Feature
riverdale_public_utility_district,District
riverdale_pud_board,Group
riverine,Natural_Feature
riverkeeper,NGO
rivers_and_streams_system,Natural_Feature
riverside_county_general_plan,Technical
riverside_county_ordinance,Legal
rmw_isw2,Nonsense
rmw_isw3,Nonsense
robbins,City
robinson,Nonsense
rodgers_creek_fault,Natural_Feature
ron_stefani,Person
roquemore,Nonsense
rural_valley_lands_plan,Technical
sacramento_army_depot,Infrastructure
sacramento_valley_subsidence_project,Water_Project
salinas_r_nr_bradley_ca,Natural_Feature
salinas_valley_basin_groundwater_sustainability_agency_staff,Group
salinas_valley_models,Technical
sam_boland_brien,Person
sampled,Nonsense
san_diego_region,Geographic_Unit
san_diego_zoo_safari_park,NGO
san_felipe_division,District
san_joaquin_general_plan,Technical
san_luis_rey_valley,Geographic_Unit
san_mateo_county,County
san_pasqual_tribe,Group
san_ysidro,District
sanger_and_reedley,Local_Gov
santa_barbara_county_association,Group
santa_cruz_county_environmental_health_services,Local_Gov
santa_cruz_county_sanitation_district,District
santa_cruz_creeks,Natural_Feature
santa_cruz_river,Natural_Feature
santa_margarita_basin,Basin
santa_rita_syncline,Natural_Feature
santa_rosa_plain_watershed,Basin
schellville,Geographic_Unit
schmid,District
schmidt_et_al,District
scotts_creek,Natural_Feature
scs,Nonsense
sdac_systems_outside_of,District
seaside_subbasins,Basin
seawat,Technical
seawater_intrusion_monitoring_network,Technical
second_point,Nonsense
section_523_conjunctive_use,Reference
see_note,Nonsense
semitropic,District
serpentinite,Natural_Feature
sespe_creek_riparian_groundwater_dependent_ecosystem_unit,Natural_Feature
sewer_system_management_plan,Technical
sgd,Nonsense
sharpe_depot,Infrastructure
shasta_water_transaction_program,Water_Project
sierra_club,NGO
sierra_valley_groundwater_management_district_groundwater_sustainability_agency,Local_GSA
sierra_valley_watermaster,Group
silty_shale,Natural_Feature
simulated_compared_to,Nonsense
sjvapcd_dust_control_plan,Technical
slocfcwd,District
sloughhouse_resource_conservation_district_groundwater_sustainability_agency,Other_GSA
sm,Nonsense
smga,Local_Gov
smith_et,Reference
social_media,Nonsense
solano_county_department_of_resource_management,Local_Gov
solano_habitat_conservation_plan,Technical
solano_parties,Group
solano_water_project,Water_Project
soledad_canyon,Geographic_Unit
soluna_outreach_solutions,Company
sonoma_land_trust,NGO
sonoma_valley_county_sanitation_district,District
sonoma_valley_groundwater_management_program,Group
sonoma_valley_subbasin,Basin
south_delta_water_agency,Group
south_feather_water_and_power_agency,Group
south_jackson,Geographic_Unit
south_sacramento_habitat_conservation_plan,Technical
southeast_sacramento_county,County
southern_sierra_nevada_mountains,Natural_Feature
southern_western_pond_turtle,Natural_Feature
spatial,Nonsense
special_study_report,Technical
spreading,Infrastructure
srf,Nonsense
staff,Nonsense
standing_advisory_committee,Group
stanford_aqua_geo_frameworks,Technical
stanford_vina_irrigation_dam,Infrastructure
stanislaus_and_tuolumne_rivers_groundwater_basin_association_groundwater_sustainability_agency_technical_advisory_committee,Group
stanislaus_counties,Local_Gov
stanislaus_county_groundwater_ordinance,Legal
state_clearinghouse,State_Gov
state_of_the_basin_report,Technical
state_revolving_fund,Legal
state_route,Infrastructure
state_secondary,State_Gov
state_university_stanislaus,Local_Gov
state_water_interconnection_project,Water_Project
statsgo2,Data_System
stege_sanitary_district,District
stetson_engineers,Company
stillwater_sciences_2016,Reference
stiner,Nonsense
stone_corral_ivanhoe_irrigation_districts,District
stonewood,Nonsense
stony_creek_fan,Natural_Feature
storm_drainage_master_plan,Technical
stratford_public_utility_district,District
strathmore_public_utility_district,District
strawberry,City
stream_alluvium,Natural_Feature
stream_channel_restoration,Water_Project
stream_reaches_based,Nonsense
subarticle_4_of_article_5,Legal
subbasin_chapter_8,Reference
subbasin_groundwater_sustainability_agencies,Group
submitted,Nonsense
subsidence_study_and_basin_study,District
sultana_csd,District
surface_water_data,Technical
surface_water_groundwater_recycled_water_transfer_stormwater,Nonsense
surface_water_operations_module,Technical
surface_water_quality_chromium,Technical
surficial_geologic,Technical
surfrider_foundation,District
sustainability_period,Nonsense
sustainable_groundwater_management_act_data_viewer_web,Technical
sustainable_groundwater_management_act_fee,Legal
sustainable_groundwater_management_act_httpsd3n8a8pro7vhmxcloudfrontnetcommunitywatercenterpages293attachmentsoriginal1559328858guide_to,District
sustainable_groundwater_management_planning,Legal
sustainable_groundwater_planning_grant,Legal
sustainable_management_criteria_sustainable,Legal
sustainable_management_of_groundwater_guidance_for_climate_change_data,Technical
sustainable_winegrowing_program,Group
sutter_counties,Local_Gov
sutter_subbasin_data_management_system,Technical
svbgsa_advisory_committee,Group
svbgsa_board_of_directors,Group
sweany,Nonsense
system_optimization_review,Technical
table_3_7,Reference
table_a,Reference
table_a_and_article_21,Reference
table_c3_7,Reference
table_d2,Reference
table_plan_managera2,Reference
tbwqc_groundwater_quality_trend_monitoring_workplan,Technical
technical_subcommittee,Group
tehachapi_creek,Natural_Feature
tehama_county_data_management_system_user_manual,Technical
tehama_county_enterprise_anderson_groundwater_sustainability_agency_flood_control_and_water_conservation_district,District
tehama_county_flood_control_and_water_conservation_district_act,Legal
tehama_county_flood_control_and_water_conservation_district_technical_advisory_committee,Group
tehama_county_flood_control_water_conservation_district_district,District
tehama_county_groundwater_sustainability_agency_board_of,Group
tehama_county_resource_sacramento,Local_Gov
tehama_groundwater_sustainability_agency,Other_GSA
tehama_valley_mobile,Nonsense
temescal_creek,Natural_Feature
terra,Nonsense
terra_bella_sewer_maintenance_district,District
tetrachloroethylene,Natural_Feature
teviston_community_service_district,District
thc,Nonsense
third_party,Nonsense
this_communications_and_engagement_plan,Technical
this_project,Water_Project
this_technical_memorandum,Technical
thomes_district,District
tim_przybyla,Person
time,Nonsense
tjrn,Nonsense
to,Nonsense
to_fill_data_gaps,Technical
to_minimize_water_contamination_encourage,Nonsense
todd_gw,Infrastructure
tolay_volcanics,Natural_Feature
torrey,Nonsense
towsley_formation,Natural_Feature
tracy_groundwater_sustainability_plan,Technical
tracy_san_joaquin_county,County
train_groundwater_sustainability_agency_staff,Nonsense
trends,Nonsense
trigger_for_implementation_and_termination,Legal
tss,Nonsense
tu_unit,District
tulare_county_environmental_health_division,Local_Gov
tule_cattail,Natural_Feature
tule_lake_national_wildlife_refuge,Natural_Feature
tuolumne_rivers,Natural_Feature
tuolumne_rivers_groundwater_basin_association_groundwater_sustainability_agency,Other_GSA
turlock_irrigation_district_board_of_directors,Group
u_v,Nonsense
ubd,Nonsense
ug_l_nd_05,Nonsense
umbrella,Nonsense
union_of_concerned_scientists,NGO
union_pacific_railroad,Company
united_states_census,Federal_Gov
united_states_department_of_agriculture_natural_resourcescs,Federal_Gov
united_states_geological_survey_national_field_manual,Technical
university_of_california_above_normalr,State_Gov
university_of_california_agriculture_and_natural_resources,State_Gov
updates_model,Technical
upper_cache_creek,Natural_Feature
upper_klamath_lake,Natural_Feature
upper_middle_tehama,District
upper_russian_river_water_agency,Group
upper_san_pedro_formation,Natural_Feature
upper_santa_barbara_formation,Natural_Feature
upper_temescal_valley_snmp,Technical
upper_valley_subbasin_planning_committee,Group
upson_and,Nonsense
urban_water_management_planning_act,Legal
us_census_american_community,Group
us_environmental_protection_agency_california_toxics_rule,State_Gov
us_geological_survey_scientific_investigations_report,Technical
us_weather_service,Federal_Gov
used,Nonsense
uses_users_interest_category,Nonsense
using_diurnal_temperature,Technical
uva,Nonsense
uzf1_package,Technical
valencia_water_company,Company
valley_oak,Natural_Feature
valley_oak_alliance,NGO
various,Nonsense
vaughn_water_company,Company
ventura_county_general_plan_update_water_element_focus_group,Group
ventura_county_stormwater_permits,Legal
ventura_county_stormwater_quality_management_program,Group
ventura_regional_groundwater_flow_model,Technical
vicki,Person
vina_chico_management_area,Geographic_Unit
virginia_phelps,Person
vista_irrigation_district,District
vomwd,District
warren_act,Legal
warthan,Nonsense
water_charges_framework,Legal
water_energy_and_efficiency_grant,Legal
water_interactions,Nonsense
water_pollution_control_facility,Infrastructure
water_quality_sustainable_management_criteria,Legal
water_resources_department,Group
water_security,Nonsense
water_year_index,Technical
watermaster_program,Group
watkins_johnson,Company
wb13,Nonsense
wcf,Nonsense
well_information,Natural_Feature
wells_monitored,Technical
wells_program,Group
west_butte,Geographic_Unit
west_creek,Natural_Feature
west_side_irrigation_district,District
western_foundation_of_vertebrate_zoology,NGO
western_heights,Geographic_Unit
western_lower,Geographic_Unit
western_regional_climate_center,Technical
westside,City
wetland_mitigation_bank,Infrastructure
whale_rock_reservoir,Infrastructure
wheatland_room,Nonsense
wheeler_ridge,District
white,Nonsense
white_lands,Geographic_Unit
whwc14,Nonsense
wildlife_conservation_board,State_Gov
wildwood_creek,Natural_Feature
wilkins,Nonsense
will,Nonsense
windsor_creek,Natural_Feature
woodland_davis,Local_Gov
woodland_davis_clean_water_agency,Group
woodward_reservoir,Infrastructure
worts,Nonsense
x,Nonsense
yearout,Nonsense
yocha_dehe_wintun_nation,Group
yolo_zamora,Basin
yuba_subbasin_groundwater_agency,Group
yucaipa_sustainable_groundwater_management_act_board,Group
zamora_syncline,Natural_Feature
zayante,City
2018_regulatory_fee_study,Reference
501c3,Legal
841a,Nonsense
a_recharge,Nonsense
a_water_acquisition_and_exchange_agreement,Group
a_water_quality_control_plan,Technical
ab,Nonsense
abc_liovin_drilling,Company
accelerated_water_transfer_program,Water_Project
act,Legal
administrative_boundaries,Geographic_Unit
administrative_draft_multiple_species_habitat_conservation_plan,Technical
advisory_committee_and_technical_advisory_committee,Group
advisory_committees_and_boards,Group
aem_study,Technical
afrpa,Nonsense
afterbay,Infrastructure
agricultural_crop_water_management_measures,Technical
agricultural_groundwater_substitution_transfers_pumping,Nonsense
agricultural_lands,Geographic_Unit
agricultural_water,Natural_Feature
airborne_electromagnetic_system,Technical
al,Nonsense
alabama_hills,Geographic_Unit
alco_water_service,District
all_attachments,Reference
alpaugh_community,Group
alta_school,Local_Gov
alturas,City
